"","zip","bail_amount"
"8236","19139",0
"8238","19115",150000
"8239","19126",5000
"8240","8078",25000
"8242","19140",25000
"8243","19123",0
"8244","19153",10000
"8245","19134",0
"8246","19120",0
"8247","19139",175000
"8248","19023",5000
"8249","19124",5000
"8250","19134",50000
"8251","19149",10000
"8252","19145",25000
"8253","19133",25000
"8254","19141",15000
"8255","19124",15000
"8256","19149",10000
"8257","19122",0
"8258","19120",0
"8259","19131",0
"8260","19101",25000
"8261","19149",10000
"8262","19132",75000
"8263","19125",0
"8264","19151",0
"8265","19148",1e+05
"8266","19149",150000
"8267","19132",5000
"8268","19143",20000
"8269","19100",1e+05
"8270","19103",25000
"8271","19154",0
"8272","19120",5000
"8273","19151",50000
"8274","19120",1e+05
"8275","19134",25000
"8276","19139",20000
"8278","19141",15000
"8279","19038",0
"8280","19121",0
"8281","19120",10000
"8282","19132",25000
"8283","19131",0
"8285","19141",50000
"8286","18000",150000
"8287","19115",0
"8288","19145",0
"8289","19138",25000
"8290","19401",25000
"8291","19120",0
"8292","19082",50000
"8293","19124",10000
"8294","19143",10000
"8295","19133",0
"8296","19140",5000
"8297","19148",15000
"8298","19140",0
"8299","19140",50000
"8300","19143",0
"8301","19132",1e+05
"8302","19144",50000
"8303","19133",150000
"8304","19120",50000
"8305","19132",20000
"8306","19150",50000
"8307","19132",15000
"8308","19320",0
"8309","19134",75000
"8310","19134",20000
"8311","19140",0
"8312","19107",1e+05
"8313","19125",1e+05
"8314","19106",75000
"8315","19130",0
"8317","19031",30000
"8318","19122",150000
"8319","19124",0
"8320","19143",0
"8321","19121",3e+05
"8322","19144",50000
"8323","19130",20000
"8324","19133",0
"8325","19100",1e+06
"8326","19132",5000
"8327","19124",5e+05
"8328","19133",150000
"8329","19023",75000
"8330","19355",0
"8331","19120",0
"8332","19140",1e+05
"8333","19140",1e+05
"8334","19135",50000
"8335","19111",0
"8336","19140",50000
"8337","19124",150000
"8338","19120",75000
"8339","19131",0
"8340","19140",0
"8341","19138",10000
"8342","19144",2e+05
"8343","19126",25000
"8346","19146",10000
"8347","19151",40000
"8348","19120",0
"8349","19122",0
"8350","19120",0
"8351","19138",25000
"8352","19026",50000
"8353","19144",1e+05
"8354","19138",3700
"8355","19120",0
"8357","19013",3700
"8358","19144",0
"8359","19146",1e+05
"8360","19153",0
"8361","19144",5e+05
"8362","19134",1e+05
"8363","19145",2e+05
"8364","19121",3000
"8365","19135",0
"8366","19139",15000
"8367","19133",1e+05
"8368","19020",0
"8369","19142",450000
"8370","19124",50000
"8371","19107",2500
"8372","19119",750000
"8373","19142",5000
"8374","19026",5000
"8375","19132",0
"8376","19140",10000
"8377","19100",1e+05
"8378","19131",0
"8379","19135",6000
"8380","19136",0
"8381","19121",150000
"8382","19139",50000
"8383","19138",15000
"8384","19153",0
"8385","19138",150000
"8386","19134",0
"8387","19148",0
"8388","19111",0
"8389","19150",25000
"8391","19144",0
"8392","19133",50000
"8393","19124",0
"8394","19124",10000
"8395","19145",0
"8396","19149",5000
"8397","19124",3e+05
"8398","19139",50000
"8399","19134",0
"8400","19136",50000
"8401","19142",12000
"8402","19132",20000
"8403","19147",25000
"8404","19141",7500
"8405","19134",50000
"8406","19139",5000
"8407","19142",0
"8408","19140",50000
"8409","19008",10000
"8410","19141",10000
"8411","19111",5000
"8412","19134",5000
"8413","19018",0
"8414","19134",10000
"8415","19145",1e+06
"8416","19149",250000
"8417","19134",5000
"8418","19138",1e+05
"8419","19121",5e+05
"8420","19143",0
"8421","19134",7500
"8423","19149",5e+06
"8424","19100",2500
"8425","19136",25000
"8426","19138",0
"8427","19144",5000
"8428","19144",0
"8429","19120",0
"8430","19148",2500
"8431","19100",2500
"8432","19121",7500
"8433","19124",0
"8434","19082",0
"8435","19139",0
"8436","19115",0
"8437","19138",2e+05
"8438","19145",10000
"8439","19135",50000
"8440","19142",5000
"8441","19124",5000
"8442","19143",0
"8443","19137",30000
"8444","19134",0
"8445","19146",10000
"8446","19143",0
"8447","19140",6700
"8448","19132",20000
"8449","19124",1e+05
"8450","19139",50000
"8451","18015",10000
"8452","19143",5000
"8453","19124",0
"8454","19151",25000
"8455","19144",0
"8456","19145",10000
"8457","19138",0
"8458","19139",25000
"8459","19150",50000
"8460","19133",50000
"8461","19142",0
"8462","19143",7500
"8463","19132",0
"8464","19607",50000
"8465","19149",25000
"8466","19145",50000
"8467","19050",0
"8468","19801",20000
"8469","19082",5000
"8470","8053",0
"8471","19149",5000
"8472","19121",0
"8473","19134",0
"8474","19082",5000
"8475","19149",25000
"8476","19134",150000
"8477","19134",0
"8478","19128",0
"8479","19122",0
"8481","19138",5000
"8482","19151",0
"8483","19149",25000
"8484","19111",0
"8485","19146",40000
"8486","19138",0
"8487","19149",50000
"8488","19132",50000
"8489","19133",5000
"8490","19146",20000
"8491","19122",0
"8492","19150",50000
"8493","19100",5000
"8494","19104",5000
"8495","19147",5000
"8496","19104",10000
"8497","19134",10000
"8498","19136",0
"8499","19132",5000
"8500","19134",1e+05
"8501","19015",0
"8502","19100",25000
"8503","19132",0
"8504","19111",0
"8505","19082",50000
"8506","19151",25000
"8507","19104",10000
"8508","19140",150000
"8509","19141",10000
"8510","19144",50000
"8511","19146",5000
"8512","19122",12500
"8513","19104",10000
"8514","19133",0
"8515","19143",0
"8516","19142",150000
"8517","19114",0
"8519","19128",0
"8520","19013",0
"8521","19143",7500
"8522","19153",50000
"8523","19122",12500
"8524","19144",3e+05
"8525","19131",1e+05
"8526","19050",0
"8527","19140",15000
"8528","19120",25000
"8529","19139",2500
"8530","19153",15000
"8531","19132",75000
"8532","19151",150000
"8533","19121",0
"8534","19134",2e+05
"8535","19145",10000
"8537","19132",5000
"8538","19121",50000
"8539","19134",0
"8540","19124",1e+05
"8542","19122",0
"8543","19120",10000
"8544","19120",0
"8545","19121",10000
"8547","19142",15000
"8548","19134",250000
"8549","19012",5000
"8550","19133",0
"8551","19128",0
"8552","19143",0
"8553","19150",5000
"8554","19144",50000
"8555","19120",10000
"8556","19966",20000
"8557","19999",0
"8558","19131",50000
"8559","19146",15000
"8560","19100",1e+05
"8561","19143",1e+05
"8562","19111",0
"8563","19143",0
"8564","19128",50000
"8565","19023",5000
"8566","19140",5000
"8569","19146",5000
"8570","19120",50000
"8571","19124",10000
"8572","19050",25000
"8573","19140",40000
"8574","19100",0
"8575","19121",15000
"8576","8104",0
"8577","19124",2500
"8579","19135",7500
"8580","19140",12000
"8581","19150",20000
"8582","19140",5000
"8583","19136",2e+05
"8584","19141",5000
"8585","19144",25000
"8586","19132",0
"8588","19140",2e+05
"8589","19140",5000
"8590","19121",10000
"8591","19134",15000
"8592","19116",0
"8593","19124",3500
"8594","19136",150000
"8595","19104",150000
"8597","19124",1e+05
"8598","19133",15000
"8599","19120",150000
"8600","19131",75000
"8601","19141",0
"8602","19104",5000
"8603","19141",75000
"8604","19134",0
"8605","19124",0
"8606","19144",25000
"8608","19123",0
"8609","19148",25000
"8610","19143",2500
"8611","19135",50000
"8612","19120",7500
"8613","19141",0
"8614","19124",5e+05
"8616","8052",0
"8618","19144",25000
"8619","19145",0
"8620","8328",0
"8622","19140",0
"8623","19149",50000
"8624","19146",150000
"8625","19033",0
"8626","19142",125000
"8628","19138",10000
"8629","19122",0
"8630","19115",0
"8631","19132",0
"8633","19153",1e+05
"8634","19139",25000
"8635","19138",10000
"8636","19132",0
"8637","19150",15000
"8638","19132",50000
"8639","19143",10000
"8640","19138",10000
"8641","19140",0
"8642","19146",250000
"8643","19142",80000
"8644","19139",15000
"8645","19130",2e+05
"8646","19122",0
"8647","19135",75000
"8648","19422",5000
"8649","19132",0
"8650","19143",25000
"8651","19152",25000
"8652","19121",0
"8653","7436",10000
"8654","19121",0
"8655","19121",5000
"8657","19111",25000
"8658","19133",1e+05
"8659","19147",0
"8660","18944",0
"8661","19106",0
"8662","19134",1e+05
"8663","19138",0
"8664","19143",10000
"8665","19018",0
"8666","19713-4109",0
"8667","19140",250000
"8668","19106",0
"8669","19122",0
"8670","18938",0
"8671","19104",35000
"8673","19153",25000
"8674","19147",5000
"8675","19120",10000
"8676","19001",1e+05
"8677","19136",0
"8678","19152",0
"8679","19056",15000
"8680","19140",250000
"8681","19121",3000
"8682","19151",0
"8683","19018",0
"8684","19139",10000
"8685","19142",0
"8686","19154",0
"8687","19140",3700
"8688","19134",25000
"8689","19149",0
"8690","19141",175000
"8691","19121",5e+05
"8692","19125",0
"8693","19143",0
"8694","19132",150000
"8695","19131",125000
"8696","19151",0
"8697","19140",50000
"8698","19149",50000
"8699","19131",0
"8700","19124",350000
"8701","19141",7500
"8702","19149",0
"8703","19137",22500
"8704","19120",20000
"8705","19124",50000
"8706","19121",0
"8707","19135",2500
"8708","19134",1e+05
"8709","19135",2500
"8710","19100",0
"8711","19123",0
"8712","19122",0
"8713","19131",0
"8714","19132",1e+05
"8716","19134",20000
"8717","19115",15000
"8718","19120",25000
"8719","19140",5000
"8720","19139",250000
"8721","19141",1e+05
"8722","19734",0
"8723","19111",0
"8724","19145",6e+05
"8725","19142",0
"8726","19090",1e+05
"8727","19151",750000
"8728","19136",10000
"8729","19133",20000
"8730","19120",0
"8732","19150",0
"8733","19139",10000
"8734","19141",150000
"8735","19140",50000
"8737","19140",150000
"8738","19136",0
"8739","10029",0
"8740","19143",75000
"8741","19131",5000
"8742","19030",0
"8743","19140",25000
"8744","19123",5000
"8745","19120",150000
"8746","19136",75000
"8747","19124",0
"8748","19122",0
"8749","19133",50000
"8750","19154",2500
"8751","19120",1e+05
"8752","19104",0
"8753","19152",50000
"8754","19133",10000
"8755","19120",0
"8756","21919",0
"8757","19134",10000
"8758","19141",150000
"8759","19141",50000
"8760","19134",0
"8761","19134",3000
"8762","19120",0
"8763","19134",50000
"8764","08075-3952",1e+05
"8765","19134",250000
"8766","19124",250000
"8767","19149",0
"8768","19054",15000
"8769","19134",20000
"8770","18940",10000
"8771","19121",50000
"8772","19146",7500
"8773","19148",75000
"8774","19144",0
"8775","19136",10000
"8776","19140",12000
"8778","19134",0
"8779","19140",75000
"8780","19132",250000
"8781","19114",5000
"8782","19143",0
"8783","19132",0
"8784","19133",0
"8785","19144",0
"8786","19032",1e+05
"8787","19148",75000
"8788","19120",10000
"8789","19153",5000
"8790","19136",1e+05
"8791","19146",5000
"8792","19140",10000
"8793","19134",0
"8794","19143",0
"8795","19146",7500
"8796","19124",50000
"8797","19129",3e+05
"8798","19132",0
"8799","19126",50000
"8800","19121",50000
"8801","19152",0
"8802","19701",10000
"8804","19114",75000
"8805","19133",5000
"8806","19006",10000
"8808","19134",20000
"8809","19111",5e+05
"8810","19142",15000
"8811","19140",10000
"8812","19121",50000
"8813","19132",1e+05
"8814","19153",0
"8815","19114",75000
"8816","19144",25000
"8817","19130",25000
"8818","19121",50000
"8819","19136",15000
"8820","19141",250000
"8821","19132",0
"8822","19154",0
"8823","19154",0
"8826","19132",1e+05
"8827","19144",5000
"8828","19119",10000
"8829","19138",0
"8830","19120",1e+05
"8832","19139",15000
"8833","19134",0
"8834","19143",25000
"8835","19141",0
"8836","19132",75000
"8837","19121",50000
"8838","19144",0
"8839","19018",10000
"8840","19154",2500
"8841","19140",25000
"8842","19143",50000
"8843","19079",0
"8844","19154",0
"8845","19134",75000
"8846","17322",250000
"8847","19133",5000
"8848","19143",25000
"8849","19124",25000
"8850","19027",50000
"8851","19120",25000
"8853","19144",10000
"8854","19138",10000
"8855","19141",25000
"8856","19136",25000
"8857","19114",0
"8858","19139",5000
"8859","19121",25000
"8860","19132",50000
"8861","19137",50000
"8862","19142",50000
"8863","19134",5000
"8864","19111",40000
"8865","19136",25000
"8866","19140",0
"8867","19143",0
"8868","19145",25000
"8869","19121",25000
"8870","19125",0
"8871","19123",10000
"8872","19120",20000
"8873","19152",15000
"8874","19122",2e+05
"8875","19140",1e+06
"8876","19143",0
"8877","19134",20000
"8878","19134",5000
"8879","19130",10000
"8880","19149",0
"8881","19143",0
"8882","19143",10000
"8883","19121",0
"8884","19120",1e+05
"8885","19115",25000
"8886","19020",7500
"8887","19138",25000
"8889","19139",300
"8890","19130",10000
"8891","19014",0
"8892","19143",20000
"8893","19143",2e+05
"8894","19132",1000
"8895","19120",3e+05
"8896","19134",1e+06
"8897","19134",5000
"8898","19104",25000
"8899","19124",3500
"8900","19134",0
"8901","19138",25000
"8903","19146",0
"8904","19125",25000
"8905","19124",10000
"8907","19111",5000
"8908","19120",25000
"8909","19140",0
"8910","19143",2e+05
"8911","19124",0
"8912","18017",1e+05
"8913","19121",50000
"8914","19120",50000
"8915","19153",12000
"8916","19149",50000
"8918","19111",5000
"8919","19131",50000
"8920","19135",10000
"8921","19139",0
"8922","19131",1e+05
"8923","19126",25000
"8925","19125",3700
"8926","19122",10000
"8927","19131",5000
"8929","17602",0
"8930","19147",5000
"8931","19143",15000
"8932","19139",150000
"8933","19104",0
"8934","7644",25000
"8935","19150",0
"8936","19153",5000
"8938","19142",5000
"8939","19134",50000
"8940","19139",5000
"8941","19132",0
"8942","19124",10000
"8943","19140",0
"8944","19134",75000
"8945","19131",5000
"8946","19132",25000
"8947","19120",10000
"8948","19140",0
"8949","19401",300
"8950","19135",0
"8951","19135",50000
"8952","19134",5000
"8953","19124",50000
"8954","19129",0
"8955","19152",2500
"8956","19133",250000
"8957","19133-0002",50000
"8959","19122",0
"8960","19111",25000
"8961","19121",15000
"8963","8360",0
"8965","19132",35000
"8966","19122",0
"8967","19082",0
"8968","19136",0
"8969","19131",0
"8971","19111",25000
"8972","19133",0
"8973","19063",0
"8974","19148",5000
"8975","19141",20000
"8976","19138",0
"8977","19104",25000
"8978","19137",25000
"8979","19132",10000
"8980","19140",0
"8981","19130",10000
"8982","19124",1e+05
"8983","19132",0
"8984","19140",0
"8985","19138",1e+05
"8986","19121",0
"8987","19100",0
"8988","19116",250000
"8989","19143",15000
"8990","19462",50000
"8991","19114",60000
"8992","19134",5000
"8993","19143",50000
"8994","19139",3e+05
"8995","18951",0
"8996","19134",5000
"8997","19023",0
"8998","19148",10000
"9000","19125",10000
"9001","19114",60000
"9003","19152",10000
"9004","19104",0
"9005","19134",10000
"9006","19124",15000
"9007","19139",20000
"9008","19133",50000
"9009","19132",50000
"9010","19126",15000
"9011","19138",5000
"9012","19121",2500
"9013","19139",150000
"9014","19134",150000
"9015","19143",50000
"9019","19144",0
"9020","19134",300
"9021","19104",30000
"9022","19133",50000
"9023","19122",0
"9024","19141",0
"9025","19135",5e+05
"9026","19125",0
"9027","19138",150000
"9028","19153",5000
"9029","19149",0
"9030","19122",20000
"9031","19140",10000
"9032","19147",0
"9033","19148",25000
"9034","19131",150000
"9035","19131",0
"9036","19138",1e+05
"9037","19141",3e+05
"9038","19136",100300
"9039","19141",30000
"9040","19134",25000
"9041","19121",1e+05
"9042","19125",25000
"9043","19713",0
"9044","19132",0
"9045","19122",0
"9046","19131",0
"9047","19130",10000
"9048","19140",25000
"9049","19145",5000
"9050","19104",10000
"9051","19131",1e+05
"9052","19139",0
"9053","19143",50000
"9055","19125",25000
"9056","19138",50000
"9057","19140",50000
"9058","19104",10000
"9059","19142",0
"9060","19104",3000
"9061","19140",0
"9062","19132",0
"9063","19130",10000
"9064","19149",1e+05
"9065","19140",15000
"9066","19114",50000
"9067","19140",1e+05
"9068","19121",75000
"9069","19139",25000
"9070","19142",25000
"9071","19120",2500
"9072","19140",50000
"9073","19139",0
"9074","19133",10000
"9075","16126",2e+05
"9077","19116",0
"9078","19136",0
"9079","19134",0
"9080","19120",50000
"9081","19139",0
"9083","19018",10000
"9084","19124",0
"9085","19133",25000
"9086","8030",75000
"9087","19079",0
"9088","19120",20000
"9089","19131",25000
"9090","19133",1e+05
"9091","19141",10000
"9092","19143",1e+05
"9093","19101",10000
"9094","19132",2500
"9095","19139",1e+05
"9096","19124",35000
"9097","19120",0
"9098","19120",50000
"9099","19120",5000
"9100","19023",0
"9101","19131",0
"9102","19132",10000
"9104","19111",0
"9105","19120",2500
"9106","19133",1e+05
"9107","19139",300
"9108","19120",50000
"9109","19145",0
"9110","19132",5000
"9111","19152",0
"9112","19147",7500
"9114","19120",25000
"9115","19139",0
"9116","19056",0
"9117","19142",25000
"9118","19144",2500
"9119","19100",35000
"9120","19131",50000
"9121","19148",0
"9122","19149",20000
"9123","19140",5e+05
"9124","19143",1e+05
"9125","19120",0
"9126","27260",10000
"9127","8053",6000
"9128","19119",250000
"9129","19104",0
"9130","19120",25000
"9131","19140",5e+05
"9132","19143",0
"9133","19131",15000
"9134","19132",2500
"9135","19134",0
"9136","19134",10000
"9137","19151",3e+05
"9138","19134",50000
"9139","19150",0
"9140","19139",10000
"9141","19134",15000
"9142","19132",0
"9143","19138",3e+05
"9144","19134",25000
"9145","19144",75000
"9146","19134",50000
"9147","19124",0
"9148","19446",0
"9149","19125",0
"9150","19140",25000
"9151","19000",0
"9152","19124",0
"9153","19152",0
"9154","19145",5000
"9155","18940",0
"9156","19120",50000
"9157","19140",25000
"9158","10460",1e+06
"9159","19138",0
"9160","19149",25000
"9161","19150",25000
"9162","19137",15000
"9163","19134",30000
